longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,median_house_value
-123.9007,41.6796,25,1476,217.92845750663275,766,555,10.5058,<1H OCEAN,118900
-115.9478,37.3486,46,1110,283.1864784963786,1261,465,8.2867,<1H OCEAN,107500
-122.2026,41.8753,22,1131,128.30570489925265,387,566,2.6645,<1H OCEAN,113500
-121.0169,35.3714,52,1278,469.09335513418455,386,409,3.915,<1H OCEAN,109100
-115.5995,32.7932,50,1473,372.28159740876896,198,173,9.5338,<1H OCEAN,129600
-116.8373,34.0738,47,2118,492.1014716834475,2552,176,5.8502,NEAR OCEAN,120900
-122.1096,36.2537,23,462,1109.6344632105993,998,488,3.0559,INLAND,307600
-123.581,35.5052,32,1652,308.30725883051116,421,186,3.9446,ISLAND,112300
-117.1433,33.422,26,445,200.69396879157512,407,354,1.7952,<1H OCEAN,47600
-120.393,36.6103,51,1791,472.01121999857554,291,809,8.931,NEAR OCEAN,73100
-116.6392,35.7121,27,1372,162.1344115911255,754,158,4.2158,INLAND,184200
-119.8471,33.6649,45,1039,338.6221383372419,505,407,12.7534,INLAND,224900
-120.84,35.3131,12,1068,505.61715910038845,319,139,1.4984,<1H OCEAN,114000
-119.7879,40.9211,19,1206,438.13799517760356,358,368,2.502,<1H OCEAN,76700
-116.8144,35.3695,19,2353,655.33180457016,1188,757,4.3419,NEAR OCEAN,208600
-115.2778,39.2826,52,2212,202.09736802340316,490,624,15.0,INLAND,74900
-123.8023,38.3144,34,2038,401.95456190862683,249,186,4.6955,INLAND,212500
-119.0589,36.5582,32,427,261.1161029420345,700,736,2.8409,<1H OCEAN,147300
-123.9716,34.7707,29,1641,292.15009526506236,384,209,4.5297,<1H OCEAN,244200
-119.6159,36.0056,21,204,292.16010454920377,1115,1214,2.9877,NEAR BAY,119200
-115.4472,38.125,35,246,356.82209075574957,2220,250,7.9073,INLAND,396200
-120.6841,35.8322,42,2408,239.03344700625883,141,389,7.5143,NEAR OCEAN,67700
-114.9755,34.5415,5,398,90.53089628822588,377,380,11.777,<1H OCEAN,207400
-117.9939,33.6064,12,967,272.585037093723,743,113,1.6732,NEAR OCEAN,158100
-114.9584,40.8578,7,2930,315.2079832188839,625,641,1.5173,<1H OCEAN,118100
-116.7283,36.683,41,1650,237.62488395110006,1810,285,3.8972,<1H OCEAN,299300
-123.2656,38.4395,2,1420,331.9015981434272,654,165,7.3118,INLAND,78700
-121.9885,37.1589,25,1055,224.42995988911701,783,144,8.2878,INLAND,198900
-120.3583,40.7894,10,1197,202.3907441644468,938,160,5.176,<1H OCEAN,143700
-122.5989,37.6959,38,707,647.9158555994761,385,231,7.304,INLAND,80600
-119.3509,37.0674,44,783,1187.8828841998863,1004,115,11.1227,INLAND,291300
-119.5863,41.2837,6,1165,452.92550527504113,920,138,2.7936,NEAR BAY,385400
-114.7374,39.3371,27,1290,163.6619827854933,722,72,10.8077,<1H OCEAN,338300
-119.9627,33.5597,35,981,286.4321493793639,143,138,11.0071,<1H OCEAN,232800
-116.4437,34.1882,10,229,271.7913629856658,361,635,3.2182,NEAR BAY,135800
-114.8809,39.9777,9,3279,391.3117263987659,771,567,2.5358,INLAND,228000
-115.5301,40.4406,20,2113,279.1390085490828,616,295,7.0618,INLAND,279700
-122.2133,37.6793,37,950,376.3549847207983,1210,1068,14.7966,<1H OCEAN,145200
-119.3397,37.7673,35,2160,855.657868887138,1218,572,2.7002,NEAR BAY,58600
-120.8226,38.5034,37,853,67.33385227008365,876,331,14.1851,NEAR OCEAN,68000
-120.3014,36.6716,40,1369,171.67637276727166,1218,357,2.5186,NEAR OCEAN,228200
-120.6919,38.9619,8,285,478.9473937956314,992,260,3.9276,NEAR BAY,175200
-116.0364,33.5306,46,1312,237.235173028393,436,101,2.2758,INLAND,117600
-119.7786,41.6322,31,900,370.53210090887,662,203,5.8034,<1H OCEAN,153700
-119.0631,39.6265,49,1277,214.24907901213516,276,39,4.8617,INLAND,66300
-114.4755,38.4962,43,3629,729.3239559480942,2196,113,4.6173,NEAR OCEAN,150100
-123.7002,35.5051,16,1082,551.6383177159096,243,646,3.0753,NEAR OCEAN,141800
-119.4204,34.0291,28,796,301.59514818328046,125,258,3.4682,INLAND,68700
-116.5594,36.3888,6,802,789.9348548501938,3628,116,4.3064,<1H OCEAN,140100
-122.7884,38.785,32,406,303.920218899402,617,353,3.8319,NEAR OCEAN,71500
-118.1847,38.5202,28,1455,256.3042968261955,1360,373,4.3684,INLAND,221900
-121.9054,36.1351,11,1594,684.7923653836152,1195,720,1.8259,<1H OCEAN,181500
-115.626,38.3262,42,1148,91.88642457370725,1535,849,1.233,INLAND,109700
-121.029,40.2306,23,2087,275.198783073787,1067,422,5.5189,ISLAND,92100
-121.0094,32.7497,30,2101,313.31592125649854,1072,84,5.628,<1H OCEAN,75000
-118.3181,36.7809,9,1151,209.383379506029,102,1207,5.1583,<1H OCEAN,141800
-122.4644,39.7063,28,1652,145.20394214093503,307,631,6.1513,<1H OCEAN,257700
-121.4511,37.6884,24,5018,232.68098687848735,81,443,3.4157,<1H OCEAN,128700
-120.1337,38.689,28,616,85.01078235240696,345,241,3.6291,<1H OCEAN,128200
-120.7636,37.4084,24,1884,725.8830704598585,434,82,3.364,NEAR OCEAN,94300
-119.0512,41.9228,15,1165,751.7394144316355,605,165,1.5127,<1H OCEAN,147600
-118.3036,33.0189,39,2280,257.57668424221794,311,236,6.3272,NEAR OCEAN,123500
-118.6333,37.1649,50,629,196.82585042643558,501,184,7.1793,<1H OCEAN,190700
-117.7583,33.3685,33,1261,87.01307340923064,439,526,7.839,NEAR BAY,155000
-121.2225,34.018,47,681,154.8338382634781,876,231,3.7193,<1H OCEAN,210900
-123.0357,36.1389,34,318,690.9219324107065,1220,142,2.9139,INLAND,265100
-116.6919,33.9776,22,2930,246.08630798916118,789,347,3.3794,<1H OCEAN,413200
-115.7922,41.655,29,809,170.7768536845285,1101,136,3.2894,<1H OCEAN,163100
-121.7299,41.4945,34,608,252.78979445263792,774,78,1.3471,<1H OCEAN,225700
-120.2291,35.693,42,732,167.7417978042289,1719,349,5.3564,INLAND,131400
-119.3143,38.5776,52,3932,81.15987729754193,2955,232,7.435,<1H OCEAN,338500
-118.9667,37.5707,47,2744,197.45142372675804,93,273,5.1037,NEAR OCEAN,137200
-117.7051,40.2481,10,941,117.73629134050476,1646,641,4.5427,<1H OCEAN,260000
-123.884,38.4607,51,2004,330.1694178749493,237,291,3.0761,<1H OCEAN,128100
-117.0852,32.5024,45,516,468.619795699011,771,364,7.0796,<1H OCEAN,178100
-123.6803,39.7502,30,1582,148.64289032001113,819,247,4.252,INLAND,173800
-119.6171,39.5951,11,811,280.4133905072254,1082,431,2.1571,<1H OCEAN,60900
-116.0233,37.3424,34,1488,242.03266421530813,638,55,9.9136,<1H OCEAN,190100
-119.7878,41.0777,21,419,146.07319776195678,662,142,6.6062,INLAND,162800
-122.8091,41.1302,13,722,49.68332110361389,875,186,12.0969,<1H OCEAN,112600
-114.4497,37.4772,25,1245,119.43312798434471,504,174,9.0042,INLAND,100900
-115.4071,38.2759,21,1236,142.12826169723124,145,140,3.0839,<1H OCEAN,127700
-116.5869,41.967,1,393,270.5099318898428,664,231,3.7771,INLAND,108600
-120.1849,35.3388,5,555,290.10216959258446,365,222,8.2229,ISLAND,116800
-122.4615,35.5839,22,1474,583.518983401038,341,230,2.2141,<1H OCEAN,93800
-114.8859,34.2364,7,1358,118.70412624447843,315,281,12.104,<1H OCEAN,139500
-118.9765,41.0107,13,1735,137.8423039960206,137,346,5.4547,NEAR BAY,237200
-115.7764,39.5726,45,1252,155.80957046359507,483,142,7.3653,INLAND,84900
-120.879,33.5036,52,524,,665,169,5.4401,INLAND,128000
-120.9471,41.8268,23,856,285.34365646443223,1229,466,4.6276,INLAND,203000
-114.4446,39.4441,21,1590,330.67000620797677,414,126,3.7651,<1H OCEAN,95800
-119.0817,40.58,6,543,65.5208621172214,2349,138,4.1046,NEAR OCEAN,275800
-122.893,32.9574,20,498,564.815315486672,1061,142,0.9026,INLAND,113000
-122.1033,37.2971,12,887,339.91129506377854,271,212,6.2818,INLAND,150500
-119.4806,39.1367,40,1326,453.91009182982805,450,492,15.0,NEAR BAY,308600
-123.8753,37.658,9,301,45.96015607845011,3351,353,2.725,INLAND,100200
-119.6747,38.8332,50,925,438.0479696035483,1221,132,1.8573,INLAND,127400
-120.1106,40.2698,28,1576,121.93091155040054,436,870,11.4875,NEAR BAY,113800
-116.5066,36.0562,11,1809,178.4830062866326,1358,150,5.6213,<1H OCEAN,139700
-120.7506,40.5624,52,543,667.6767041789941,242,78,7.7122,<1H OCEAN,136700
-114.4745,34.0477,32,1422,387.7328910956592,427,877,6.0616,<1H OCEAN,132900
-122.4923,35.0734,11,2198,152.37097643550155,103,136,2.5692,NEAR BAY,194500
-118.3901,32.9118,24,1676,427.2347991699217,1078,226,7.7316,INLAND,135300
-123.403,35.9621,15,821,314.9971490817201,261,222,3.3341,<1H OCEAN,75600
-116.9614,36.1091,41,206,183.98393112205076,623,367,2.7303,<1H OCEAN,303100
-114.3525,40.1501,35,1269,341.39892580106374,193,67,6.5736,<1H OCEAN,173200
-116.1086,38.7047,17,3310,187.78143257508708,780,198,4.9712,<1H OCEAN,90200
-118.743,36.6489,25,1952,320.8083990522527,626,189,5.7424,NEAR BAY,132000
-119.4526,38.6951,49,1859,317.9588586854767,204,658,5.6208,INLAND,204600
-115.9497,33.0014,35,1233,348.0699753592898,454,167,7.3756,NEAR BAY,112000
-114.9403,34.2126,19,2054,941.0867561705995,739,195,9.7574,<1H OCEAN,209100
-114.4079,38.456,41,1355,474.22442549173553,949,416,5.0882,INLAND,95000
-120.3346,38.593,31,322,492.74214247936635,2360,350,10.6628,INLAND,173100
-114.3908,39.8543,17,2046,169.2145603223181,1762,147,8.8376,NEAR OCEAN,52100
-122.7407,36.3285,50,600,84.59117036440588,381,330,6.9857,ISLAND,294700
-121.7645,39.3643,23,1149,214.56574764683697,377,146,3.1745,NEAR BAY,52200
-123.4098,38.9978,47,1839,174.08325600265178,211,429,8.0673,INLAND,301200
-121.5826,41.6522,1,649,372.3102930933701,296,218,5.7924,<1H OCEAN,83400
-116.6206,34.5437,10,550,213.07405735540138,1323,101,2.0029,INLAND,366100
-115.7708,37.741,8,1531,619.1557786493197,186,54,2.2022,<1H OCEAN,158400
-116.5111,38.2168,42,502,72.42699371242962,587,188,2.162,<1H OCEAN,304800
-117.9893,41.9872,26,958,201.2325902759967,522,141,2.1904,<1H OCEAN,122000
-119.1603,34.4112,34,2415,317.6514122852921,362,206,2.3224,<1H OCEAN,80500
-117.213,37.4706,19,3423,123.60784025208099,234,236,7.4032,INLAND,118800
-120.3917,35.7888,14,315,461.0663413482618,146,64,4.7082,<1H OCEAN,201200
-115.8869,37.496,8,940,450.63559229907355,236,146,7.6117,INLAND,500000
-117.5281,34.7052,51,2667,180.93381939546896,622,223,2.2887,<1H OCEAN,389200
-117.322,32.9523,1,829,1562.782258339115,1072,262,1.7769,INLAND,177500
-118.9406,37.9394,48,1908,111.89204495506773,2415,427,2.67,INLAND,256400
-115.4477,35.6906,25,2012,95.34777790707642,869,482,6.792,<1H OCEAN,198700
-121.7799,34.2284,24,715,175.5697108972977,1068,207,7.0207,NEAR OCEAN,169100
-120.4885,35.5774,47,1480,279.5564669432162,2408,220,3.9108,INLAND,179600
-116.5236,32.9682,20,1544,79.10122731847356,871,174,5.4383,INLAND,108300
-119.3725,41.5292,30,2073,377.4649603674405,1460,387,3.307,INLAND,190100
-115.4079,38.0209,5,351,1369.5061268725021,490,186,2.8997,INLAND,229900
-120.836,40.2403,3,2710,92.28598488577015,1184,124,5.6893,<1H OCEAN,151700
-120.6067,36.5196,32,1773,280.7576358599378,786,76,6.6708,INLAND,138200
-115.4126,41.0815,17,497,478.4572137669713,548,126,13.1222,INLAND,125600
-119.6563,37.0915,42,1002,418.2073407027141,2293,203,2.4619,<1H OCEAN,119600
-119.1388,37.9525,5,1971,1108.6341866568912,254,485,2.2842,INLAND,161500
-120.9724,37.172,11,515,176.16779979249094,334,252,3.3294,INLAND,110200
-121.5333,39.4661,38,574,982.5874002995773,1706,265,6.4748,<1H OCEAN,226000
-117.7405,37.8832,4,1111,234.58446234000866,1446,245,14.9493,NEAR OCEAN,74200
-123.1016,35.0802,39,808,171.20235651267697,671,599,4.8793,INLAND,146700
-115.5073,33.8826,19,1307,911.7762882405264,872,349,2.6718,<1H OCEAN,217900
-116.508,38.2582,39,1950,189.1609858396973,1006,242,2.2627,INLAND,355900
-122.3925,37.1472,46,1326,517.9136971074494,890,160,3.1599,INLAND,171800
-117.3598,33.4118,49,1088,173.3183178734212,806,101,5.143,<1H OCEAN,191300
-118.2737,36.2584,23,1957,100.29981597274185,339,777,6.8727,NEAR OCEAN,159000
-122.4546,37.3904,17,1018,100.49663571951936,1791,429,5.1097,NEAR OCEAN,314400
-121.568,40.3555,13,650,400.9864343367511,564,213,2.9098,NEAR OCEAN,146600
-120.2101,33.223,27,2461,116.19287394207906,301,859,2.0447,<1H OCEAN,218000
-117.3076,35.8107,1,201,211.22817656462135,740,243,6.6425,NEAR OCEAN,54000
-117.9128,40.3152,2,1146,155.2923848422652,875,138,3.2207,NEAR OCEAN,244800
-118.9777,38.66,18,850,132.26928174012056,912,575,3.3847,ISLAND,155500
-116.6159,35.2546,36,574,144.05487534208,1448,99,2.439,NEAR BAY,118600
-116.7206,40.5307,45,1351,282.8981408928895,490,184,1.7639,<1H OCEAN,184000
-118.1214,37.1863,33,1512,30.4307892728871,631,105,12.0247,<1H OCEAN,316000
-116.4301,37.2343,36,613,441.7988892060177,338,139,3.0187,<1H OCEAN,108300
-120.9574,41.7776,2,412,98.84402501426142,801,281,1.379,INLAND,99700
-115.4875,41.4976,4,439,108.07309404572054,334,309,4.9419,NEAR OCEAN,58500
-118.1509,35.9061,16,3902,89.04984332016404,414,113,4.1002,INLAND,117800
-116.0764,33.8355,4,4215,295.42627779698086,1460,868,1.4569,NEAR OCEAN,93300
-118.8372,35.5938,9,1119,681.7960207758264,741,56,8.8861,<1H OCEAN,173200
-122.1156,32.7896,49,419,222.52758417210447,2079,267,6.6685,<1H OCEAN,191400
-118.8759,32.6973,21,990,332.22741761916575,1705,272,7.4299,<1H OCEAN,71900
-120.5889,36.2575,23,234,356.8056350819916,790,294,5.2629,INLAND,225600
-117.325,41.4397,52,1366,411.1005807148208,882,452,2.0502,NEAR OCEAN,210200
-119.5421,40.7779,2,546,121.20686928199189,549,28,4.3174,NEAR OCEAN,217400
-115.9389,37.3587,3,470,746.5179809475931,1533,142,3.3586,INLAND,112300
-117.5193,37.8697,23,2174,193.68371863213906,889,272,3.0341,NEAR BAY,498300
-117.4546,32.5564,26,984,297.8952422424058,1376,806,11.9632,<1H OCEAN,239900
-122.1284,34.5473,47,2010,220.30601841781095,396,162,2.4725,INLAND,95000
-114.4575,32.7354,7,2552,179.13965131148174,223,213,3.3943,<1H OCEAN,76500
-115.8832,39.6681,36,1030,472.3394030274498,994,406,4.5843,<1H OCEAN,127100
-116.41,33.8836,44,1092,381.67808401050524,1167,104,5.6764,NEAR BAY,171300
-120.9978,40.7559,33,2300,52.96754381336374,706,248,12.3712,NEAR OCEAN,366600
-118.9437,38.6116,49,752,328.13011435401927,1056,227,4.0629,<1H OCEAN,135300
-122.929,34.6795,36,2460,1062.4546647987468,336,159,5.3364,<1H OCEAN,72600
-118.9152,33.9983,4,266,278.6662711372469,1410,347,2.1759,<1H OCEAN,152300
-122.8411,38.4624,23,855,171.12978295462332,1698,1107,6.33,<1H OCEAN,108700
-118.7696,41.058,25,1250,187.0883162402162,1504,276,14.3145,INLAND,204200
-117.8128,39.3244,41,471,165.1166900095766,734,51,3.4679,INLAND,172200
-120.398,35.8112,26,1420,109.47358747083726,1718,132,7.2559,INLAND,141100
-119.3146,38.0801,28,1237,215.01868832702422,266,689,1.9228,<1H OCEAN,321600
-115.5435,35.4522,28,656,214.3362417093282,1052,206,3.6437,<1H OCEAN,190900
-123.2144,41.9919,21,639,372.45420446850466,1179,107,3.7548,<1H OCEAN,152900
-116.3827,39.614,10,595,169.7382700590452,993,414,5.5359,NEAR OCEAN,57600
-122.5925,38.3366,27,366,999.8926883863539,313,156,4.1216,NEAR BAY,136500
-123.9329,36.521,51,3384,127.01511598620169,799,250,8.8246,<1H OCEAN,234500
-122.4443,38.3724,51,946,271.2613272369276,541,110,3.293,<1H OCEAN,109300
-116.6496,35.7454,15,425,144.994970625172,138,182,6.9484,<1H OCEAN,124700
-120.2487,32.7742,17,1006,167.82689269252919,259,239,4.9375,<1H OCEAN,175900
-115.5748,36.2533,39,1297,201.21582972608493,1684,228,2.3461,<1H OCEAN,171900
-119.0529,41.3396,35,618,282.215019396152,483,318,1.177,NEAR BAY,158300
-124.0775,38.4499,5,849,429.2465837847713,1548,281,4.8939,NEAR OCEAN,225000
-117.1329,33.2976,16,2732,176.6283064960143,1660,119,2.972,<1H OCEAN,208200
-123.1977,40.9074,23,484,85.8174376358489,1029,796,5.2867,<1H OCEAN,91700
-116.4062,35.0543,39,729,638.2601000576154,406,219,2.1037,<1H OCEAN,129600
-122.619,34.8158,48,269,123.47027281973892,1415,95,6.1726,<1H OCEAN,144100
-120.8455,35.3224,9,3929,205.91359593031007,789,51,11.4855,INLAND,300700
-116.6873,37.9834,33,1738,254.32195010996077,689,257,3.8821,INLAND,218600
-114.7577,37.6745,35,1059,227.79836425387887,320,127,1.353,<1H OCEAN,145300
-120.5857,37.1684,40,663,91.07206524607575,445,365,4.3344,NEAR OCEAN,125000
-116.006,39.3166,50,640,447.3926248705564,324,253,2.9226,INLAND,158800
-122.3921,35.5071,24,908,34.02924974795356,1432,3854,2.5384,<1H OCEAN,380600
-116.2282,39.9296,24,1552,485.82726254907857,2269,101,3.9521,<1H OCEAN,130900
-117.7251,34.1656,50,520,549.7470360284251,1392,513,8.1497,<1H OCEAN,209000
-122.3726,39.9349,24,792,460.4665867015086,779,114,3.1704,INLAND,104300
-121.275,38.8062,19,1998,197.75578493471,520,437,6.8104,INLAND,156000
-122.9823,38.9905,39,3382,267.89252076114553,973,662,3.9379,NEAR OCEAN,69600
-120.4703,37.0748,25,1604,153.16395756675854,476,192,4.2447,NEAR OCEAN,74400
-122.2635,38.8365,52,689,256.74131412471667,648,146,8.6287,NEAR OCEAN,189700
-117.86,33.2581,31,983,380.0906114372012,344,219,3.7894,INLAND,164800
-114.3549,40.5897,38,1463,113.68964356452813,1119,145,7.0969,INLAND,117400
-124.1799,33.0277,25,894,222.73853354211514,1165,755,3.9102,NEAR OCEAN,205900
-118.8908,33.913,27,1804,175.20572828200184,1376,213,6.2699,<1H OCEAN,78000
-118.5633,37.9795,32,657,556.1328053263211,1039,332,3.8217,<1H OCEAN,110100
-115.1579,39.5244,11,3392,126.62912982895116,982,339,4.9664,<1H OCEAN,138600
-119.2399,33.2244,5,1031,379.293362981006,288,456,5.2295,INLAND,144200
-118.863,41.2473,44,705,235.8192355699237,279,178,6.7223,NEAR OCEAN,154500
-119.5835,41.7493,33,1659,224.30730158982462,866,418,5.9768,<1H OCEAN,498800
-121.611,38.2565,19,552,387.32168588030015,1604,608,2.7005,INLAND,86300
-123.7397,37.0718,43,1216,187.01871430249165,537,219,13.3577,<1H OCEAN,172900
-120.2134,39.5433,47,2924,263.035570519196,668,96,4.5526,NEAR BAY,500000
-123.7741,35.6194,16,467,532.6010951047506,673,637,7.7623,INLAND,202200
-118.7951,37.186,35,2524,142.04167317725097,152,276,1.0683,NEAR BAY,129700
-121.2271,41.2034,11,444,295.7998756423256,806,245,7.2575,<1H OCEAN,197400
-118.964,41.5787,11,1947,453.47667487947876,428,392,7.0935,NEAR BAY,224300
-122.957,41.3072,10,565,339.2904878591949,1084,665,5.1571,<1H OCEAN,77100
-114.9737,34.9933,34,2525,599.9393036685296,648,209,1.1573,INLAND,66300
-115.3548,34.7085,52,732,225.0022813998386,576,589,2.9057,<1H OCEAN,199800
-122.4,35.3278,5,854,391.5062714211776,586,257,2.4248,INLAND,106700
-120.8656,36.6925,23,568,529.4825152212609,512,378,9.0044,NEAR BAY,464900
-118.1651,35.4846,25,202,74.88020880269414,223,159,2.1771,NEAR OCEAN,310600
-123.3431,36.055,29,492,184.05865126153535,1426,204,6.2495,INLAND,328500
-120.7543,38.3961,40,337,319.0499034040399,400,522,3.7668,INLAND,40700
-121.7889,39.744,13,262,466.1084358079579,457,61,8.5829,<1H OCEAN,105900
-115.1448,39.4878,47,1347,290.17337165693743,708,399,5.1415,<1H OCEAN,154700
-115.7749,40.237,32,3188,650.4408548958902,272,319,3.0426,<1H OCEAN,106400
-118.5017,32.8058,34,3858,168.35587811853762,446,782,2.816,NEAR OCEAN,109000
-119.0965,32.9535,12,485,103.08828588810725,3081,494,3.4383,NEAR BAY,128400
-114.9927,39.9991,24,1015,426.7852387872663,870,276,0.701,NEAR BAY,157200
-114.9757,37.5642,40,2478,226.0827216554961,334,100,12.9658,<1H OCEAN,500000
-114.6067,37.9923,21,437,136.12171605149106,125,162,9.8585,INLAND,100600
-123.0462,32.9996,29,2546,809.0756690646273,1481,208,4.6684,INLAND,259000
-122.6944,34.9255,51,2576,412.7401210568205,295,695,7.8756,INLAND,310200
-117.5326,38.5644,23,280,385.98704931853126,430,428,4.3853,<1H OCEAN,95000
-118.8857,40.6622,33,210,746.4238138530873,476,140,5.8228,NEAR OCEAN,429500
-124.1153,41.2113,8,828,186.61339616748404,320,324,8.1023,<1H OCEAN,154500
-123.6802,37.254,42,2114,658.1376572102031,625,177,3.8842,INLAND,52700
-115.4192,37.682,13,378,327.98162738730423,427,155,7.1305,NEAR OCEAN,354500
-115.6113,40.414,5,263,161.94345169298572,1084,379,1.525,ISLAND,65600
-120.7273,37.6074,41,1147,243.49719541350404,744,221,5.0975,NEAR OCEAN,309600
-115.3895,37.4102,10,1707,278.83191139201176,2091,108,4.4431,<1H OCEAN,285200
-118.3632,41.0983,14,681,533.2025422032355,2125,436,3.6543,<1H OCEAN,80500
-116.2409,40.0044,24,721,95.10600302889914,309,272,3.9589,<1H OCEAN,155700
-120.0257,41.1362,11,1700,71.95723129817819,512,189,3.8761,NEAR BAY,194400
-123.166,34.5733,46,596,140.99252609657395,3727,695,8.7129,<1H OCEAN,134800
-119.9627,37.4816,3,628,233.36063727001618,263,515,4.3278,NEAR BAY,356100
-119.727,40.5035,29,1331,403.47032544443476,1259,266,15.0,NEAR BAY,239000
-118.7906,33.5559,48,1439,177.59691233236262,1031,73,2.5505,NEAR OCEAN,66000
-123.2442,40.0493,52,937,327.668118311507,337,532,6.2515,<1H OCEAN,157800
-114.386,34.2382,30,3099,751.5942012325295,350,174,7.6669,<1H OCEAN,236000
-121.8586,40.1771,49,1853,74.47858566547002,2910,219,3.5475,NEAR OCEAN,130100
-122.3145,38.314,37,857,222.46559961221504,2863,197,2.1639,NEAR OCEAN,262000
-119.032,34.3357,7,444,1330.9208710560029,938,98,3.4181,NEAR BAY,232000
-118.9279,36.9969,17,2195,148.78413701862456,219,335,2.0286,<1H OCEAN,225100
-119.9018,38.9781,20,2249,138.12782500464675,1817,135,2.7343,INLAND,142300
-116.5811,38.5216,11,1023,352.3916606796427,218,323,5.6536,INLAND,84600
-119.1335,36.5588,44,1331,168.87632811321552,1178,127,15.0,<1H OCEAN,309000
-118.203,41.044,25,1791,519.5948675988765,182,178,12.6967,INLAND,447300
-117.0625,37.433,24,3368,1383.7596169811131,669,315,3.1118,INLAND,312500
-124.0497,37.3057,2,2040,257.83329337767486,1350,266,7.9042,<1H OCEAN,252400
-118.5936,33.0914,27,1497,1663.0197042977054,69,378,3.6032,<1H OCEAN,150200
-115.4581,41.2601,19,2102,178.2067808212539,435,398,2.6591,INLAND,129600
-124.1261,34.1826,29,2454,217.59998903016,751,621,4.2647,INLAND,282900
-120.2482,37.5193,37,1325,124.97386884989986,505,244,1.2058,<1H OCEAN,113100
-115.0377,40.1339,11,2084,178.55804955001253,388,569,1.6349,<1H OCEAN,314200
-120.7685,34.5468,19,683,207.03918843299198,597,195,7.7511,NEAR BAY,222500
-119.7127,37.51,28,2263,326.9446134986917,1525,421,10.159,NEAR OCEAN,74500
-114.4846,34.7865,39,687,102.28372865975851,1988,537,1.006,NEAR OCEAN,181900
-122.3068,39.7171,21,541,170.32712009130796,1169,535,10.7447,<1H OCEAN,90300
-123.6474,37.8612,26,1002,173.3766315412213,2304,88,8.9815,<1H OCEAN,88400
-115.7058,40.6318,22,428,457.36484654374965,433,27,3.6358,NEAR OCEAN,46300
-115.6153,40.9983,6,722,265.5096593131404,1072,360,5.8885,<1H OCEAN,78500
-119.5792,38.663,11,1429,265.5430295914216,294,245,13.3347,INLAND,74100
-119.1579,39.3912,14,1332,259.37620498121856,6938,297,9.3519,<1H OCEAN,321300
-115.9419,37.7176,36,1715,72.15159228464822,720,260,6.0282,<1H OCEAN,253800
-116.9144,36.1521,40,1734,753.777197650033,1265,192,3.0641,NEAR OCEAN,452900
-121.6485,38.6571,41,1425,128.06566128403813,162,365,3.504,NEAR BAY,122300
-124.1311,41.1287,2,604,456.2555680028523,1242,310,6.8181,ISLAND,99800
-119.503,36.4585,43,2092,209.00946140515418,728,227,6.2034,NEAR BAY,138200
-115.7109,35.4869,20,1015,159.49046070272215,964,249,8.9993,INLAND,151800
-115.3417,36.1902,22,1297,508.05639780607703,672,376,1.8835,<1H OCEAN,218300
-114.7377,36.6363,39,1179,106.10442724162156,604,161,5.8531,<1H OCEAN,84200
-115.5044,33.1988,4,3301,112.57828532931997,519,112,6.9003,INLAND,172500
-118.4996,37.2352,29,475,273.2079773928986,619,111,3.8755,<1H OCEAN,272200
-119.8539,37.196,46,862,278.96132918221986,2153,171,15.0,NEAR OCEAN,321900
-116.5515,38.0902,24,1590,434.26310025397976,495,691,2.6677,INLAND,259300
-116.9018,35.9468,1,1113,404.0712280061325,4052,268,4.3331,INLAND,220600
-118.9186,38.3245,24,781,233.096227210384,698,152,6.9488,INLAND,254900
-123.4267,40.8431,30,286,263.2558984106018,2038,281,7.524,<1H OCEAN,171100
-115.0392,41.577,12,897,221.03314811988855,1660,117,3.8682,INLAND,239600
-119.744,38.0443,19,1413,660.1648231529522,190,214,3.8639,NEAR OCEAN,144100
-120.6667,32.9046,37,1604,123.04662920520232,225,183,6.8157,INLAND,129600
-118.0043,41.7077,40,974,250.1728455824773,386,96,5.9214,NEAR OCEAN,212100
-117.5616,39.2057,43,1242,419.333788598242,193,525,4.7363,<1H OCEAN,318900
-122.1931,35.6917,4,492,532.1785336432501,477,187,1.4682,NEAR BAY,209600
-115.9306,33.898,15,1440,153.32917573163428,680,238,4.8971,<1H OCEAN,185600
-121.4006,33.8625,20,1103,124.0434322504425,1117,398,11.8126,NEAR BAY,243900
-122.4332,34.0936,44,1231,102.61555578433091,768,313,6.3832,NEAR OCEAN,228800
-120.236,32.9329,20,940,192.46830057930956,667,258,2.8138,<1H OCEAN,174000
-116.9944,41.0705,21,1272,292.34258969473274,1508,207,1.8678,NEAR BAY,222800
-114.6454,37.6373,10,1709,175.82227447818877,1355,407,7.9667,ISLAND,96200
-116.2072,39.1496,30,1311,399.19151271773916,3060,243,3.4012,INLAND,344500
-114.8965,40.367,24,306,233.7167774470571,772,270,9.9856,NEAR OCEAN,353700
-122.8939,40.0196,48,1330,374.8972425551871,96,533,9.8493,NEAR BAY,166300
-123.5882,40.8848,40,835,271.24562452485,936,554,4.099,<1H OCEAN,95000
-118.723,41.6889,52,667,75.21271172922253,4085,295,5.4467,NEAR BAY,500000
-121.397,36.6712,40,2819,109.41052915688363,1511,263,5.8704,INLAND,99000
-116.0195,41.5282,38,570,550.0335101381316,1815,387,2.1812,NEAR OCEAN,165300
